record_id,date,month,branch_id,branch_name,city,ingredient,ingredient_category,unit,supplier,qty_ordered,unit_price,total_purchase_cost,qty_wasted,waste_cost,waste_pct,waste_reason,current_stock,min_stock,stock_status,needs_reorder,reorder_frequency,shelf_life_days,year_month
INV-00119,2025-02-17,February,SUC003,Guadalajara,Guadalajara,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,48,33.23,1595.04,4.25,141.23,8.85,Error de preparación,31.8,12.0,Alto,False,Semanal,10,2025-02
INV-00120,2025-08-14,August,SUC010,León,León,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,21,27.76,582.96,4.64,128.81,22.1,Daño en almacenamiento,15.1,5.2,Alto,False,Diario,3,2025-08
INV-00121,2025-04-04,April,SUC010,León,León,Crema,Lácteos,litro,Lácteos Premium,47,45.79,2152.13,9.16,419.44,19.49,Error de preparación,15.4,11.8,Normal,False,Semanal,14,2025-04
INV-00122,2025-11-21,November,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,29,181.33,5258.57,3.27,592.95,11.28,Caducidad,7.9,7.2,Normal,False,Diario,5,2025-11
INV-00123,2025-03-16,March,SUC001,Ciudad de México Centro,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,34,84.2,2862.8,6.08,511.94,17.88,Caducidad,14.1,8.5,Alto,False,Diario,4,2025-03
INV-00124,2025-03-20,March,SUC009,Tijuana,Tijuana,Salsa Roja,Salsas,litro,Distribuidora del Centro,12,52.51,630.12,2.62,137.58,21.83,Error de preparación,3.9,3.0,Normal,False,Semanal,7,2025-03
INV-00125,2025-03-25,March,SUC010,León,León,Salsa Verde,Salsas,litro,Distribuidora del Centro,13,58.68,762.84,3.9,228.85,30.0,Exceso de pedido,6.9,3.2,Alto,False,Semanal,7,2025-03
INV-00126,2025-07-12,July,SUC007,Cancún,Cancún,Cerveza,Bebidas,caja,Bebidas del Norte,48,295.36,14177.28,7.67,2265.41,15.98,Exceso de pedido,33.7,12.0,Alto,False,Quincenal,180,2025-07
INV-00127,2025-12-04,December,SUC003,Guadalajara,Guadalajara,Tomate,Verduras,kg,Verduras Frescas SA,36,29.63,1066.68,5.37,159.11,14.92,Exceso de pedido,27.3,9.0,Alto,False,Diario,5,2025-12
INV-00128,2025-08-29,August,SUC009,Tijuana,Tijuana,Aceite,Básicos,litro,Distribuidora del Centro,47,37.88,1780.36,3.12,118.19,6.64,Caducidad,33.6,11.8,Alto,False,Quincenal,365,2025-08
INV-00129,2025-05-20,May,SUC005,Puebla,Puebla,Pollo,Carnes,kg,Carnes Selectas MX,7,81.04,567.28,1.15,93.2,16.43,Daño en almacenamiento,3.9,1.8,Alto,False,Diario,4,2025-05
INV-00130,2025-05-24,May,SUC005,Puebla,Puebla,Pollo,Carnes,kg,Carnes Selectas MX,22,82.65,1818.3,3.5,289.28,15.91,Error de preparación,14.5,5.5,Alto,False,Diario,4,2025-05
INV-00131,2025-03-20,March,SUC004,Monterrey,Monterrey,Pollo,Carnes,kg,Carnes Selectas MX,38,77.62,2949.56,2.17,168.44,5.71,Exceso de pedido,22.2,9.5,Alto,False,Diario,4,2025-03
INV-00132,2025-03-26,March,SUC002,Ciudad de México Sur,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,45,46.11,2074.95,5.49,253.14,12.2,Daño en almacenamiento,33.0,11.2,Alto,False,Quincenal,365,2025-03
INV-00133,2025-03-26,March,SUC005,Puebla,Puebla,Carne de Res,Carnes,kg,Carnes Selectas MX,26,166.83,4337.58,6.52,1087.73,25.08,Daño en almacenamiento,18.0,6.5,Alto,False,Diario,5,2025-03
INV-00134,2025-03-16,March,SUC004,Monterrey,Monterrey,Queso Oaxaca,Lácteos,kg,Lácteos Premium,25,171.11,4277.75,1.94,331.95,7.76,Caducidad,15.5,6.2,Alto,False,Semanal,14,2025-03
INV-00135,2025-12-23,December,SUC002,Ciudad de México Sur,Ciudad de México,Limón,Verduras,kg,Verduras Frescas SA,42,27.81,1168.02,5.4,150.17,12.86,Caducidad,13.4,10.5,Normal,False,Semanal,14,2025-12
INV-00136,2026-01-09,January,SUC001,Ciudad de México Centro,Ciudad de México,Tomate,Verduras,kg,Verduras Frescas SA,24,31.58,757.92,4.01,126.64,16.71,Exceso de pedido,7.9,6.0,Normal,False,Diario,5,2026-01
INV-00137,2025-09-19,September,SUC001,Ciudad de México Centro,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,28,25.54,715.12,1.76,44.95,6.29,Error de preparación,16.1,7.0,Alto,False,Quincenal,180,2025-09
INV-00138,2025-09-01,September,SUC001,Ciudad de México Centro,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,22,49.64,1092.08,2.18,108.22,9.91,Devolución cliente,7.2,5.5,Normal,False,Semanal,7,2025-09
INV-00139,2025-02-25,February,SUC007,Cancún,Cancún,Limón,Verduras,kg,Verduras Frescas SA,11,32.03,352.33,1.2,38.44,10.91,Exceso de pedido,2.7,2.8,Bajo,True,Semanal,14,2025-02
INV-00140,2025-07-02,July,SUC009,Tijuana,Tijuana,Limón,Verduras,kg,Verduras Frescas SA,38,31.81,1208.78,5.5,174.95,14.47,Devolución cliente,14.2,9.5,Normal,False,Semanal,14,2025-07
INV-00141,2025-05-20,May,SUC002,Ciudad de México Sur,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,17,181.78,3090.26,2.03,369.01,11.94,Daño en almacenamiento,7.0,4.2,Alto,False,Diario,5,2025-05
INV-00142,2025-03-26,March,SUC005,Puebla,Puebla,Chile Poblano,Verduras,kg,Verduras Frescas SA,29,51.04,1480.16,8.06,411.38,27.79,Caducidad,15.8,7.2,Alto,False,Semanal,7,2025-03
INV-00143,2025-06-20,June,SUC006,Querétaro,Querétaro,Frijoles,Básicos,kg,Distribuidora del Centro,13,32.81,426.53,1.17,38.39,9.0,Error de preparación,8.3,3.2,Alto,False,Quincenal,180,2025-06
INV-00144,2025-04-20,April,SUC008,Mérida,Mérida,Cebolla,Verduras,kg,Verduras Frescas SA,47,21.04,988.88,3.95,83.11,8.4,Devolución cliente,20.2,11.8,Alto,False,Semanal,14,2025-04
INV-00145,2025-09-30,September,SUC010,León,León,Aguacate,Verduras,kg,Verduras Frescas SA,8,77.73,621.84,1.57,122.04,19.62,Caducidad,3.2,2.0,Alto,False,Diario,4,2025-09
INV-00146,2025-09-21,September,SUC005,Puebla,Puebla,Carne de Res,Carnes,kg,Carnes Selectas MX,19,183.3,3482.7,5.52,1011.82,29.05,Daño en almacenamiento,14.8,4.8,Alto,False,Diario,5,2025-09
INV-00147,2025-05-21,May,SUC008,Mérida,Mérida,Aguacate,Verduras,kg,Verduras Frescas SA,21,70.64,1483.44,5.22,368.74,24.86,Caducidad,13.7,5.2,Alto,False,Diario,4,2025-05
INV-00148,2025-12-14,December,SUC010,León,León,Salsa Verde,Salsas,litro,Distribuidora del Centro,38,61.19,2325.22,11.4,697.57,30.0,Daño en almacenamiento,18.4,9.5,Alto,False,Semanal,7,2025-12
INV-00149,2025-09-19,September,SUC001,Ciudad de México Centro,Ciudad de México,Salsa Verde,Salsas,litro,Distribuidora del Centro,19,59.31,1126.89,2.68,158.95,14.11,Caducidad,4.0,4.8,Bajo,True,Semanal,7,2025-09
INV-00150,2025-06-07,June,SUC010,León,León,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,50,23.52,1176.0,15.0,352.8,30.0,Daño en almacenamiento,23.2,12.5,Alto,False,Diario,3,2025-06
INV-00151,2025-05-29,May,SUC007,Cancún,Cancún,Refrescos,Bebidas,caja,Bebidas del Norte,44,196.77,8657.88,4.44,873.66,10.09,Daño en almacenamiento,28.6,11.0,Alto,False,Quincenal,90,2025-05
INV-00152,2025-06-28,June,SUC002,Ciudad de México Sur,Ciudad de México,Queso Oaxaca,Lácteos,kg,Lácteos Premium,45,149.14,6711.3,3.75,559.27,8.33,Error de preparación,35.1,11.2,Alto,False,Semanal,14,2025-06
INV-00153,2025-08-27,August,SUC005,Puebla,Puebla,Pollo,Carnes,kg,Carnes Selectas MX,5,76.93,384.65,1.5,115.4,30.0,Caducidad,3.3,1.2,Alto,False,Diario,4,2025-08
INV-00154,2025-08-17,August,SUC001,Ciudad de México Centro,Ciudad de México,Crema,Lácteos,litro,Lácteos Premium,15,41.36,620.4,0.97,40.12,6.47,Exceso de pedido,8.6,3.8,Alto,False,Semanal,14,2025-08
INV-00155,2025-09-07,September,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,19,43.6,828.4,3.77,164.37,19.84,Caducidad,6.2,4.8,Normal,False,Semanal,7,2025-09
INV-00156,2025-03-06,March,SUC009,Tijuana,Tijuana,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,27,123.51,3334.77,3.77,465.63,13.96,Error de preparación,14.2,6.8,Alto,False,Diario,5,2025-03
INV-00157,2025-10-09,October,SUC007,Cancún,Cancún,Crema,Lácteos,litro,Lácteos Premium,10,42.11,421.1,0.6,25.27,6.0,Exceso de pedido,2.5,2.5,Normal,False,Semanal,14,2025-10
INV-00158,2026-01-17,January,SUC001,Ciudad de México Centro,Ciudad de México,Pollo,Carnes,kg,Carnes Selectas MX,6,91.52,549.12,0.78,71.39,13.0,Caducidad,3.0,1.5,Alto,False,Diario,4,2026-01
INV-00159,2025-11-01,November,SUC010,León,León,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,46,34.21,1573.66,6.45,220.65,14.02,Caducidad,26.1,11.5,Alto,False,Semanal,10,2025-11
INV-00160,2025-07-21,July,SUC005,Puebla,Puebla,Cilantro,Verduras,manojo,Verduras Frescas SA,11,8.74,96.14,2.66,23.25,24.18,Daño en almacenamiento,4.0,2.8,Normal,False,Diario,3,2025-07
INV-00161,2025-04-26,April,SUC006,Querétaro,Querétaro,Crema,Lácteos,litro,Lácteos Premium,30,51.33,1539.9,1.41,72.38,4.7,Daño en almacenamiento,9.6,7.5,Normal,False,Semanal,14,2025-04
INV-00162,2025-02-20,February,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,6,29.67,178.02,0.77,22.85,12.83,Daño en almacenamiento,4.6,1.5,Alto,False,Diario,5,2025-02
INV-00163,2025-03-04,March,SUC005,Puebla,Puebla,Limón,Verduras,kg,Verduras Frescas SA,23,33.58,772.34,2.86,96.04,12.43,Daño en almacenamiento,16.0,5.8,Alto,False,Semanal,14,2025-03
INV-00164,2025-10-25,October,SUC007,Cancún,Cancún,Limón,Verduras,kg,Verduras Frescas SA,43,28.9,1242.7,7.28,210.39,16.93,Devolución cliente,11.0,10.8,Normal,False,Semanal,14,2025-10
INV-00165,2025-07-04,July,SUC009,Tijuana,Tijuana,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,45,35.51,1597.95,7.39,262.42,16.42,Error de preparación,23.6,11.2,Alto,False,Semanal,10,2025-07
INV-00166,2025-12-23,December,SUC010,León,León,Arroz,Básicos,kg,Distribuidora del Centro,42,25.25,1060.5,6.7,169.18,15.95,Error de preparación,27.0,10.5,Alto,False,Quincenal,180,2025-12
INV-00167,2025-06-20,June,SUC009,Tijuana,Tijuana,Aguacate,Verduras,kg,Verduras Frescas SA,38,70.46,2677.48,5.76,405.85,15.16,Caducidad,17.2,9.5,Alto,False,Diario,4,2025-06
INV-00168,2025-03-08,March,SUC008,Mérida,Mérida,Carne de Res,Carnes,kg,Carnes Selectas MX,46,181.94,8369.24,12.63,2297.9,27.46,Caducidad,17.5,11.5,Alto,False,Diario,5,2025-03
INV-00169,2025-06-07,June,SUC007,Cancún,Cancún,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,6,28.51,171.06,0.57,16.25,9.5,Exceso de pedido,3.3,1.5,Alto,False,Diario,3,2025-06
INV-00170,2025-02-28,February,SUC008,Mérida,Mérida,Limón,Verduras,kg,Verduras Frescas SA,5,32.71,163.55,0.85,27.8,17.0,Caducidad,3.2,1.2,Alto,False,Semanal,14,2025-02
INV-00171,2025-03-09,March,SUC008,Mérida,Mérida,Frijoles,Básicos,kg,Distribuidora del Centro,19,36.17,687.23,3.41,123.34,17.95,Caducidad,4.9,4.8,Normal,False,Quincenal,180,2025-03
INV-00172,2026-01-01,January,SUC008,Mérida,Mérida,Cebolla,Verduras,kg,Verduras Frescas SA,41,24.28,995.48,6.96,168.99,16.98,Devolución cliente,18.3,10.2,Alto,False,Semanal,14,2026-01
INV-00173,2025-07-09,July,SUC010,León,León,Queso Fresco,Lácteos,kg,Lácteos Premium,17,103.71,1763.07,3.99,413.8,23.47,Exceso de pedido,12.9,4.2,Alto,False,Semanal,10,2025-07
INV-00174,2025-02-19,February,SUC008,Mérida,Mérida,Arroz,Básicos,kg,Distribuidora del Centro,11,30.48,335.28,1.8,54.86,16.36,Error de preparación,7.6,2.8,Alto,False,Quincenal,180,2025-02
INV-00175,2025-03-29,March,SUC002,Ciudad de México Sur,Ciudad de México,Limón,Verduras,kg,Verduras Frescas SA,11,28.15,309.65,0.81,22.8,7.36,Error de preparación,4.0,2.8,Normal,False,Semanal,14,2025-03
INV-00176,2025-11-21,November,SUC007,Cancún,Cancún,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,7,132.32,926.24,1.25,165.4,17.86,Exceso de pedido,3.8,1.8,Alto,False,Diario,5,2025-11
INV-00177,2025-06-23,June,SUC010,León,León,Carne de Res,Carnes,kg,Carnes Selectas MX,15,176.07,2641.05,1.98,348.62,13.2,Error de preparación,7.3,3.8,Alto,False,Diario,5,2025-06
INV-00178,2025-03-20,March,SUC005,Puebla,Puebla,Tomate,Verduras,kg,Verduras Frescas SA,23,30.73,706.79,4.48,137.67,19.48,Daño en almacenamiento,5.5,5.8,Bajo,True,Diario,5,2025-03
INV-00179,2025-03-17,March,SUC006,Querétaro,Querétaro,Cebolla,Verduras,kg,Verduras Frescas SA,42,24.39,1024.38,4.4,107.32,10.48,Caducidad,19.1,10.5,Alto,False,Semanal,14,2025-03
INV-00180,2025-09-05,September,SUC008,Mérida,Mérida,Aguacate,Verduras,kg,Verduras Frescas SA,19,84.58,1607.02,3.1,262.2,16.32,Exceso de pedido,6.4,4.8,Normal,False,Diario,4,2025-09
INV-00181,2025-05-30,May,SUC004,Monterrey,Monterrey,Cerveza,Bebidas,caja,Bebidas del Norte,47,320.69,15072.43,3.27,1048.66,6.96,Daño en almacenamiento,27.0,11.8,Alto,False,Quincenal,180,2025-05
INV-00182,2025-10-24,October,SUC005,Puebla,Puebla,Cerveza,Bebidas,caja,Bebidas del Norte,41,253.43,10390.63,4.25,1077.08,10.37,Caducidad,22.6,10.2,Alto,False,Quincenal,180,2025-10
INV-00183,2025-08-28,August,SUC006,Querétaro,Querétaro,Chile Poblano,Verduras,kg,Verduras Frescas SA,15,50.44,756.6,1.39,70.11,9.27,Daño en almacenamiento,7.7,3.8,Alto,False,Semanal,7,2025-08
INV-00184,2025-05-29,May,SUC010,León,León,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,35,26.27,919.45,6.95,182.58,19.86,Caducidad,25.3,8.8,Alto,False,Diario,3,2025-05
INV-00185,2026-01-15,January,SUC001,Ciudad de México Centro,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,19,102.13,1940.47,1.73,176.68,9.11,Exceso de pedido,5.1,4.8,Normal,False,Semanal,10,2026-01
INV-00186,2025-08-04,August,SUC004,Monterrey,Monterrey,Carne de Res,Carnes,kg,Carnes Selectas MX,8,186.78,1494.24,1.01,188.65,12.62,Caducidad,5.8,2.0,Alto,False,Diario,5,2025-08
INV-00187,2025-07-10,July,SUC010,León,León,Tequila,Bebidas,botella,Bebidas del Norte,42,322.15,13530.3,5.34,1720.28,12.71,Caducidad,33.3,10.5,Alto,False,Quincenal,365,2025-07
INV-00188,2025-11-26,November,SUC003,Guadalajara,Guadalajara,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,45,37.39,1682.55,3.49,130.49,7.76,Daño en almacenamiento,26.5,11.2,Alto,False,Semanal,10,2025-11
INV-00189,2025-08-26,August,SUC006,Querétaro,Querétaro,Queso Fresco,Lácteos,kg,Lácteos Premium,29,90.88,2635.52,2.43,220.84,8.38,Caducidad,7.5,7.2,Normal,False,Semanal,10,2025-08
INV-00190,2025-03-30,March,SUC010,León,León,Frijoles,Básicos,kg,Distribuidora del Centro,46,32.27,1484.42,7.9,254.93,17.17,Daño en almacenamiento,20.2,11.5,Alto,False,Quincenal,180,2025-03
INV-00191,2025-09-22,September,SUC004,Monterrey,Monterrey,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,34,24.47,831.98,2.16,52.86,6.35,Caducidad,15.2,8.5,Alto,False,Diario,3,2025-09
INV-00192,2025-05-22,May,SUC010,León,León,Tomate,Verduras,kg,Verduras Frescas SA,32,30.09,962.88,4.79,144.13,14.97,Caducidad,24.6,8.0,Alto,False,Diario,5,2025-05
INV-00193,2026-01-22,January,SUC003,Guadalajara,Guadalajara,Aguacate,Verduras,kg,Verduras Frescas SA,37,85.19,3152.03,5.18,441.28,14.0,Error de preparación,22.5,9.2,Alto,False,Diario,4,2026-01
INV-00194,2025-10-12,October,SUC003,Guadalajara,Guadalajara,Queso Fresco,Lácteos,kg,Lácteos Premium,40,88.81,3552.4,1.89,167.85,4.72,Daño en almacenamiento,14.1,10.0,Normal,False,Semanal,10,2025-10
INV-00195,2025-07-29,July,SUC009,Tijuana,Tijuana,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,26,34.22,889.72,3.08,105.4,11.85,Daño en almacenamiento,5.6,6.5,Bajo,True,Semanal,10,2025-07
INV-00196,2026-01-05,January,SUC004,Monterrey,Monterrey,Salsa Verde,Salsas,litro,Distribuidora del Centro,14,52.89,740.46,1.39,73.52,9.93,Daño en almacenamiento,11.1,3.5,Alto,False,Semanal,7,2026-01
INV-00197,2025-10-04,October,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,34,42.27,1437.18,3.54,149.64,10.41,Caducidad,22.8,8.5,Alto,False,Quincenal,365,2025-10
INV-00198,2026-01-06,January,SUC002,Ciudad de México Sur,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,49,85.5,4189.5,6.75,577.12,13.78,Devolución cliente,19.0,12.2,Alto,False,Diario,4,2026-01
INV-00199,2025-03-13,March,SUC004,Monterrey,Monterrey,Aguacate,Verduras,kg,Verduras Frescas SA,41,85.05,3487.05,4.21,358.06,10.27,Exceso de pedido,8.7,10.2,Bajo,True,Diario,4,2025-03
INV-00200,2025-05-14,May,SUC002,Ciudad de México Sur,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,43,34.44,1480.92,3.82,131.56,8.88,Exceso de pedido,12.7,10.8,Normal,False,Quincenal,180,2025-05
INV-00201,2025-08-19,August,SUC008,Mérida,Mérida,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,32,130.34,4170.88,5.19,676.46,16.22,Caducidad,24.4,8.0,Alto,False,Diario,5,2025-08
INV-00202,2025-02-04,February,SUC006,Querétaro,Querétaro,Chile Poblano,Verduras,kg,Verduras Frescas SA,40,41.25,1650.0,6.18,254.92,15.45,Devolución cliente,28.4,10.0,Alto,False,Semanal,7,2025-02
INV-00203,2025-12-26,December,SUC002,Ciudad de México Sur,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,19,38.21,725.99,1.33,50.82,7.0,Devolución cliente,14.9,4.8,Alto,False,Quincenal,180,2025-12
INV-00204,2025-07-14,July,SUC008,Mérida,Mérida,Salsa Verde,Salsas,litro,Distribuidora del Centro,13,51.74,672.62,2.89,149.53,22.23,Caducidad,6.9,3.2,Alto,False,Semanal,7,2025-07
INV-00205,2025-04-02,April,SUC002,Ciudad de México Sur,Ciudad de México,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,13,40.11,521.43,0.73,29.28,5.62,Daño en almacenamiento,7.5,3.2,Alto,False,Semanal,10,2025-04
INV-00206,2025-07-24,July,SUC001,Ciudad de México Centro,Ciudad de México,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,49,36.11,1769.39,5.02,181.27,10.24,Daño en almacenamiento,17.1,12.2,Normal,False,Semanal,10,2025-07
INV-00207,2025-11-28,November,SUC009,Tijuana,Tijuana,Salsa Verde,Salsas,litro,Distribuidora del Centro,17,62.57,1063.69,3.54,221.5,20.82,Caducidad,9.2,4.2,Alto,False,Semanal,7,2025-11
INV-00208,2025-08-09,August,SUC005,Puebla,Puebla,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,24,35.22,845.28,4.59,161.66,19.12,Daño en almacenamiento,16.6,6.0,Alto,False,Semanal,10,2025-08
INV-00209,2025-08-25,August,SUC004,Monterrey,Monterrey,Salsa Roja,Salsas,litro,Distribuidora del Centro,39,58.6,2285.4,2.09,122.47,5.36,Daño en almacenamiento,8.3,9.8,Bajo,True,Semanal,7,2025-08
INV-00210,2026-01-22,January,SUC010,León,León,Limón,Verduras,kg,Verduras Frescas SA,5,28.68,143.4,0.46,13.19,9.2,Exceso de pedido,3.2,1.2,Alto,False,Semanal,14,2026-01
INV-00211,2025-03-25,March,SUC005,Puebla,Puebla,Cerveza,Bebidas,caja,Bebidas del Norte,45,307.74,13848.3,7.86,2418.84,17.47,Daño en almacenamiento,28.7,11.2,Alto,False,Quincenal,180,2025-03
INV-00212,2025-12-28,December,SUC006,Querétaro,Querétaro,Chile Poblano,Verduras,kg,Verduras Frescas SA,36,43.46,1564.56,5.35,232.51,14.86,Exceso de pedido,11.5,9.0,Normal,False,Semanal,7,2025-12
INV-00213,2025-02-03,February,SUC004,Monterrey,Monterrey,Salsa Verde,Salsas,litro,Distribuidora del Centro,50,56.69,2834.5,3.27,185.38,6.54,Error de preparación,28.8,12.5,Alto,False,Semanal,7,2025-02
INV-00214,2025-06-02,June,SUC005,Puebla,Puebla,Cerveza,Bebidas,caja,Bebidas del Norte,13,257.75,3350.75,1.19,306.72,9.15,Caducidad,9.2,3.2,Alto,False,Quincenal,180,2025-06
INV-00215,2025-10-02,October,SUC002,Ciudad de México Sur,Ciudad de México,Refrescos,Bebidas,caja,Bebidas del Norte,39,163.77,6387.03,3.31,542.08,8.49,Exceso de pedido,18.7,9.8,Alto,False,Quincenal,90,2025-10
INV-00216,2025-08-22,August,SUC007,Cancún,Cancún,Refrescos,Bebidas,caja,Bebidas del Norte,42,184.83,7762.86,7.12,1315.99,16.95,Devolución cliente,27.8,10.5,Alto,False,Quincenal,90,2025-08
INV-00217,2025-04-19,April,SUC006,Querétaro,Querétaro,Cebolla,Verduras,kg,Verduras Frescas SA,13,22.42,291.46,0.68,15.25,5.23,Caducidad,10.1,3.2,Alto,False,Semanal,14,2025-04
INV-00218,2025-12-07,December,SUC001,Ciudad de México Centro,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,6,24.07,144.42,0.26,6.26,4.33,Devolución cliente,3.9,1.5,Alto,False,Semanal,14,2025-12
INV-00219,2025-12-16,December,SUC003,Guadalajara,Guadalajara,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,8,34.91,279.28,0.41,14.31,5.12,Exceso de pedido,2.7,2.0,Normal,False,Semanal,10,2025-12
INV-00220,2025-02-04,February,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza,Bebidas,caja,Bebidas del Norte,10,263.96,2639.6,0.94,248.12,9.4,Daño en almacenamiento,4.2,2.5,Alto,False,Quincenal,180,2025-02
INV-00221,2025-03-29,March,SUC001,Ciudad de México Centro,Ciudad de México,Pollo,Carnes,kg,Carnes Selectas MX,25,86.3,2157.5,3.13,270.12,12.52,Exceso de pedido,7.1,6.2,Normal,False,Diario,4,2025-03
INV-00222,2025-09-06,September,SUC002,Ciudad de México Sur,Ciudad de México,Cilantro,Verduras,manojo,Verduras Frescas SA,9,8.97,80.73,1.05,9.42,11.67,Exceso de pedido,2.8,2.2,Normal,False,Diario,3,2025-09
INV-00223,2025-11-27,November,SUC008,Mérida,Mérida,Queso Fresco,Lácteos,kg,Lácteos Premium,40,89.86,3594.4,3.03,272.28,7.58,Daño en almacenamiento,22.9,10.0,Alto,False,Semanal,10,2025-11
INV-00224,2025-06-13,June,SUC005,Puebla,Puebla,Refrescos,Bebidas,caja,Bebidas del Norte,44,169.73,7468.12,9.78,1659.96,22.23,Devolución cliente,16.5,11.0,Alto,False,Quincenal,90,2025-06
INV-00225,2025-12-18,December,SUC009,Tijuana,Tijuana,Pollo,Carnes,kg,Carnes Selectas MX,13,80.29,1043.77,2.83,227.22,21.77,Caducidad,6.5,3.2,Alto,False,Diario,4,2025-12
INV-00226,2025-03-17,March,SUC004,Monterrey,Monterrey,Carne de Res,Carnes,kg,Carnes Selectas MX,8,195.01,1560.08,1.0,195.01,12.5,Exceso de pedido,2.4,2.0,Normal,False,Diario,5,2025-03
INV-00227,2026-01-11,January,SUC009,Tijuana,Tijuana,Arroz,Básicos,kg,Distribuidora del Centro,13,28.32,368.16,1.79,50.69,13.77,Caducidad,8.2,3.2,Alto,False,Quincenal,180,2026-01
INV-00228,2026-01-02,January,SUC004,Monterrey,Monterrey,Arroz,Básicos,kg,Distribuidora del Centro,24,26.45,634.8,1.4,37.03,5.83,Daño en almacenamiento,18.2,6.0,Alto,False,Quincenal,180,2026-01
INV-00229,2026-01-07,January,SUC007,Cancún,Cancún,Salsa Roja,Salsas,litro,Distribuidora del Centro,44,58.15,2558.6,4.06,236.09,9.23,Daño en almacenamiento,27.6,11.0,Alto,False,Semanal,7,2026-01
INV-00230,2025-02-27,February,SUC009,Tijuana,Tijuana,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,35,37.76,1321.6,5.41,204.28,15.46,Daño en almacenamiento,10.1,8.8,Normal,False,Semanal,10,2025-02
INV-00231,2025-04-07,April,SUC004,Monterrey,Monterrey,Cerveza,Bebidas,caja,Bebidas del Norte,18,321.7,5790.6,0.71,228.41,3.94,Exceso de pedido,11.4,4.5,Alto,False,Quincenal,180,2025-04
INV-00232,2025-03-10,March,SUC001,Ciudad de México Centro,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,47,80.31,3774.57,4.1,329.27,8.72,Exceso de pedido,15.5,11.8,Normal,False,Diario,4,2025-03
INV-00233,2025-06-15,June,SUC009,Tijuana,Tijuana,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,36,23.66,851.76,6.9,163.25,19.17,Caducidad,17.8,9.0,Alto,False,Diario,3,2025-06
INV-00234,2026-01-13,January,SUC008,Mérida,Mérida,Mole,Salsas,kg,Distribuidora del Centro,20,117.01,2340.2,4.05,473.89,20.25,Exceso de pedido,10.1,5.0,Alto,False,Quincenal,30,2026-01
